Date,Open,High,Low,Close,Adj Close,Volume
2018-03-21,87.889999,89.680000,87.680000,88.180000,82.558052,11836000
2018-03-22,87.529999,88.269997,86.989998,87.139999,81.584358,12248200
2018-03-23,87.349998,87.690002,85.279999,85.419998,79.974022,10125100
2018-03-26,86.220001,87.690002,86.110001,87.500000,81.921410,9199800
2018-03-27,87.959999,88.040001,85.480003,86.050003,80.563866,6545800
2018-03-28,86.260002,88.239998,86.190002,87.769997,82.174179,11576300
2018-03-29,87.900002,89.339996,87.769997,88.970001,83.297676,9274600
2018-04-02,88.000000,88.239998,84.839996,85.550003,80.095749,19128900
2018-04-03,86.250000,86.949997,85.550003,86.800003,81.266037,9695500
2018-04-04,85.599998,87.500000,85.440002,87.220001,81.659264,6536600
2018-04-05,87.599998,88.349998,87.050003,87.809998,82.211632,6380900
2018-04-06,86.830002,87.900002,86.129997,86.690002,81.163033,6350000
2018-04-09,86.849998,87.449997,86.239998,86.279999,80.779175,8368100
2018-04-10,86.839996,87.099998,85.660004,86.449997,80.938332,9127400
2018-04-11,86.000000,86.860001,85.800003,85.910004,80.432777,6279000
2018-04-12,86.190002,86.830002,85.410004,85.430000,79.983376,6856300
2018-04-13,85.889999,86.269997,85.190002,86.019997,80.535759,7559200
2018-04-16,86.199997,87.650002,86.120003,86.839996,81.303474,7020700
2018-04-17,87.480003,88.169998,87.410004,87.900002,82.295906,6801900
2018-04-18,88.199997,88.559998,87.510002,87.570000,81.986938,5854000
2018-04-19,87.410004,88.040001,86.580002,87.889999,82.286537,6588300
2018-04-20,87.870003,88.379997,86.669998,86.980003,81.434563,8324900
2018-04-23,86.889999,87.080002,86.019997,86.099998,80.610680,7360500
2018-04-24,86.769997,86.910004,85.570000,86.529999,81.013237,8469700
2018-04-25,86.320000,87.699997,85.889999,87.169998,81.612434,6760400
2018-04-26,87.169998,88.320000,86.900002,87.940002,82.333351,5782500
2018-04-27,87.870003,87.900002,87.080002,87.290001,81.724792,5651100
2018-04-30,87.940002,89.660004,87.919998,88.459999,82.820190,8685900
2018-05-01,87.669998,88.010002,86.349998,87.410004,81.837151,6957700
2018-05-02,87.129997,87.250000,86.160004,86.339996,80.835335,6083000
2018-05-03,86.190002,86.290001,85.120003,86.230003,80.732384,6876100
2018-05-04,86.000000,88.099998,85.360001,87.529999,81.949486,6971500
2018-05-07,87.489998,87.500000,85.269997,85.470001,80.020821,10783600
2018-05-08,85.519997,85.849998,84.919998,85.739998,80.273613,6551400
2018-05-09,82.559998,83.680000,82.000000,83.059998,77.764481,32265200
2018-05-10,82.639999,83.769997,82.010002,82.690002,77.905807,15857600
2018-05-11,82.690002,83.519997,81.949997,83.379997,78.555878,9934800
2018-05-14,83.889999,84.790001,83.650002,84.389999,79.507439,9499200
2018-05-15,84.059998,84.879997,83.800003,84.519997,79.629913,9322900
2018-05-16,84.870003,86.129997,84.739998,86.129997,81.146759,13733600
2018-05-17,87.040001,87.589996,83.849998,84.489998,79.601654,29720700
2018-05-18,84.239998,84.440002,83.489998,83.639999,78.800827,12043100
2018-05-21,84.139999,84.540001,83.820000,84.510002,79.620506,10715700
2018-05-22,84.500000,84.809998,83.290001,83.370003,78.546471,8067300
2018-05-23,82.949997,83.019997,82.169998,83.010002,78.207283,9399200
2018-05-24,83.000000,83.000000,81.779999,82.849998,78.056541,8576200
2018-05-25,82.849998,83.339996,82.320000,82.459999,77.689087,5913500
2018-05-29,81.959999,82.519997,81.809998,82.400002,77.632561,8428200
2018-05-30,82.449997,84.230003,82.260002,84.120003,79.253067,9314100
2018-05-31,83.940002,84.309998,82.510002,82.540001,77.764481,11468700
2018-06-01,83.040001,83.419998,82.849998,82.989998,78.188438,5237900
2018-06-04,83.500000,85.519997,83.300003,85.419998,80.477837,10922000
2018-06-05,85.449997,85.470001,84.250000,84.620003,79.724144,8281400
2018-06-06,84.949997,85.150002,84.349998,84.559998,79.667610,7362800
2018-06-07,84.779999,85.760002,84.690002,84.949997,80.035042,7705700
2018-06-08,84.779999,85.190002,84.139999,84.360001,79.479164,7602400
2018-06-11,84.410004,84.540001,83.790001,84.300003,79.422653,6252300
2018-06-12,84.320000,84.589996,83.470001,84.099998,79.234215,8061700
2018-06-13,83.889999,84.370003,83.849998,84.089996,79.224777,6358400
2018-06-14,84.220001,84.809998,83.669998,83.790001,78.942154,7517400
2018-06-15,83.500000,83.989998,83.059998,83.699997,78.857361,12503000
2018-06-18,83.050003,83.570000,82.820000,83.000000,78.197861,8502300
2018-06-19,82.599998,83.620003,82.370003,83.610001,78.772568,9352500
2018-06-20,83.709999,83.820000,83.160004,83.610001,78.772568,7966600
2018-06-21,83.400002,84.550003,82.900002,84.209999,79.337860,8092000
2018-06-22,84.459999,84.849998,84.099998,84.820000,79.912567,10813000
2018-06-25,84.589996,86.599998,84.480003,86.470001,81.467094,15939500
2018-06-26,86.529999,87.050003,85.760002,85.980003,81.005455,10126200
2018-06-27,85.900002,87.489998,85.550003,86.889999,81.862793,10299700
2018-06-28,86.849998,87.290001,85.690002,85.860001,80.892387,8467000
2018-06-29,85.900002,86.199997,85.519997,85.650002,80.694542,8255600
2018-07-02,85.650002,85.940002,83.400002,84.000000,79.140007,8125100
2018-07-03,84.089996,85.050003,84.089996,84.440002,79.554558,4396200
2018-07-05,84.940002,85.580002,84.269997,84.570000,79.677032,5367500
2018-07-06,84.199997,84.870003,83.820000,84.510002,79.620506,5613700
2018-07-09,85.000000,86.470001,84.769997,85.930000,80.958336,6575400
2018-07-10,85.930000,87.330002,85.879997,87.209999,82.164276,6048400
2018-07-11,87.059998,87.150002,86.389999,86.529999,81.523621,5595900
2018-07-12,86.940002,87.410004,86.220001,86.519997,81.514214,4888600
2018-07-13,86.519997,87.989998,86.500000,87.699997,82.625923,6388600
2018-07-16,87.620003,87.720001,86.830002,87.639999,82.569389,4447200
2018-07-17,87.400002,88.699997,87.400002,88.190002,83.087570,5911500
2018-07-18,88.330002,89.190002,87.940002,88.070000,82.974533,5045500
2018-07-19,87.860001,88.480003,87.410004,87.720001,82.644775,4883100
2018-07-20,87.400002,88.169998,87.199997,88.059998,82.965096,4815100
2018-07-23,87.650002,88.150002,87.379997,87.629997,82.559982,4150000
2018-07-24,88.120003,88.500000,87.610001,87.959999,82.870880,5589500
2018-07-25,87.269997,88.019997,87.110001,87.900002,82.814369,5809100
2018-07-26,88.500000,89.430000,88.180000,88.230003,83.125275,6548300
2018-07-27,88.639999,88.879997,88.029999,88.129997,83.031044,4679400
2018-07-30,88.000000,88.940002,87.889999,88.879997,83.737656,6010700
2018-07-31,89.000000,89.660004,88.800003,89.230003,84.067413,6708100
2018-08-01,88.860001,89.129997,87.879997,88.239998,83.134697,5050000
2018-08-02,87.940002,88.839996,87.620003,88.760002,83.624611,4306100
2018-08-03,89.190002,90.279999,89.000000,89.599998,84.416008,5747200
2018-08-06,89.309998,89.980003,89.129997,89.669998,84.481956,4651600
2018-08-07,89.830002,90.360001,89.650002,89.769997,84.576164,4526700
2018-08-08,89.970001,90.230003,89.370003,90.050003,84.839981,5041100
2018-08-09,89.459999,89.629997,88.760002,89.010002,84.347214,4727900
2018-08-10,88.699997,90.370003,88.650002,90.180000,85.455917,8244900
2018-08-13,90.199997,90.540001,89.370003,89.639999,84.944199,5879200
2018-08-14,89.639999,91.120003,89.629997,90.849998,86.090805,5836800
2018-08-15,90.250000,90.410004,89.669998,90.220001,85.493820,8616900
2018-08-16,100.110001,100.209999,97.910004,98.639999,93.472740,42631300
2018-08-17,97.769997,99.669998,97.610001,97.849998,92.724129,16463300
2018-08-20,97.669998,98.290001,95.949997,96.000000,90.971031,12679300
2018-08-21,95.959999,96.360001,95.360001,96.080002,91.046844,10531300
2018-08-22,96.199997,96.849998,95.230003,95.669998,90.658340,7765700
2018-08-23,95.500000,95.860001,95.059998,95.180000,90.193977,6096400
2018-08-24,95.089996,95.660004,94.349998,94.949997,89.976028,8594300
2018-08-27,95.260002,95.610001,94.290001,94.540001,89.587524,7040300
2018-08-28,94.769997,96.349998,94.529999,96.070000,91.037369,9983000
2018-08-29,96.279999,96.830002,95.529999,95.639999,90.629898,7862800
2018-08-30,95.500000,96.500000,95.449997,96.099998,91.065804,7058700
2018-08-31,96.190002,96.440002,95.110001,95.860001,90.838371,6324700
2018-09-04,95.800003,96.269997,95.239998,95.360001,90.364555,8280700
2018-09-05,95.669998,96.830002,95.360001,96.620003,91.558556,9474600
2018-09-06,96.529999,96.720001,96.010002,96.449997,91.397453,6150800
2018-09-07,95.800003,96.480003,95.639999,95.830002,90.809937,6672400
2018-09-10,96.110001,97.190002,96.089996,96.900002,91.823898,8332600
2018-09-11,97.269997,97.660004,96.489998,96.639999,91.577507,6463500
2018-09-12,96.260002,96.739998,95.930000,95.970001,90.942619,5900000
2018-09-13,95.320000,95.620003,94.910004,95.120003,90.137131,7652900
2018-09-14,94.529999,94.839996,94.349998,94.589996,89.634888,6319400
2018-09-17,94.750000,95.480003,94.370003,94.820000,89.852844,5329800
2018-09-18,94.459999,95.589996,94.150002,95.430000,90.430893,6759800
2018-09-19,95.570000,95.889999,94.879997,95.239998,90.250847,5675100
2018-09-20,95.349998,95.790001,94.949997,95.750000,90.734138,5552300
2018-09-21,95.919998,96.290001,95.629997,95.900002,90.876274,9530100
2018-09-24,95.440002,96.000000,94.860001,94.919998,89.947609,5337000
2018-09-25,95.989998,96.519997,94.989998,95.099998,90.118187,6193200
2018-09-26,95.099998,95.589996,94.519997,94.589996,89.634888,5918600
2018-09-27,94.190002,94.959999,93.820000,94.129997,89.198990,5363400
2018-09-28,94.279999,94.370003,93.690002,93.910004,88.990532,6306300
2018-10-01,94.290001,94.660004,94.040001,94.400002,89.454857,4994300
2018-10-02,93.930000,95.610001,93.849998,95.150002,90.165558,7754600
2018-10-03,95.500000,95.540001,94.040001,94.070000,89.142136,6327400
2018-10-04,94.070000,94.500000,93.199997,94.209999,89.274803,6045300
2018-10-05,93.860001,94.190002,92.889999,93.309998,88.421951,6693400
2018-10-08,93.250000,94.930000,93.019997,94.690002,89.729660,5762600
2018-10-09,95.639999,97.739998,95.190002,97.080002,91.994453,11598900
2018-10-10,96.599998,97.849998,95.699997,95.760002,90.743614,9002800
2018-10-11,95.809998,96.290001,93.599998,93.919998,89.000000,9926500
2018-10-12,94.760002,95.169998,93.669998,94.809998,89.843369,8553900
2018-10-15,94.500000,94.989998,93.820000,93.820000,88.905228,8305500
2018-10-16,94.699997,96.070000,94.339996,95.809998,90.790970,11241700
2018-10-17,95.180000,96.620003,94.900002,96.559998,91.501694,9539400
2018-10-18,96.400002,97.250000,95.739998,96.169998,91.132126,11398400
2018-10-19,96.000000,97.650002,96.000000,97.150002,92.060791,8950700
2018-10-22,97.339996,97.580002,96.739998,97.139999,92.051315,7122900
2018-10-23,96.500000,97.989998,96.110001,97.800003,92.676743,9405800
2018-10-24,97.500000,99.169998,97.279999,97.559998,92.449310,10364700
2018-10-25,98.010002,99.480003,97.000000,99.180000,93.984451,10737100
2018-10-26,98.809998,99.669998,98.019997,98.940002,93.757019,14925600
2018-10-29,99.510002,101.730003,99.089996,99.800003,94.571976,12706100
2018-10-30,100.209999,102.599998,100.059998,102.419998,97.054733,12708500
2018-10-31,102.489998,102.489998,100.120003,100.279999,95.026825,12354900
2018-11-01,99.959999,101.169998,99.720001,100.580002,95.311111,7735100
2018-11-02,100.879997,101.570000,100.309998,101.339996,96.031303,7303200
2018-11-05,101.190002,103.169998,100.629997,102.910004,97.519051,7616800
2018-11-06,102.540001,103.440002,102.050003,103.330002,97.917046,6368700
2018-11-07,103.660004,104.470001,103.050003,104.320000,98.855202,8672600
2018-11-08,104.330002,105.260002,104.029999,104.879997,99.385849,5961400
2018-11-09,105.000000,105.900002,104.809998,105.559998,100.030220,8450400
2018-11-12,105.500000,106.209999,103.650002,103.870003,98.428772,8943100
2018-11-13,103.669998,104.150002,102.540001,102.940002,97.547485,7956700
2018-11-14,103.000000,103.150002,101.010002,101.529999,96.211349,10481900
2018-11-15,102.320000,102.800003,98.620003,99.540001,94.325584,16082600
2018-11-16,98.820000,99.419998,96.919998,97.690002,92.572502,14235200
2018-11-19,97.940002,98.250000,96.430000,96.779999,91.710175,9214400
2018-11-20,94.980003,95.199997,93.599998,94.160004,89.227432,12620600
2018-11-21,94.360001,94.919998,93.309998,94.169998,89.236877,9350900
2018-11-23,94.129997,95.550003,94.129997,95.099998,90.118187,4890000
2018-11-26,95.690002,96.070000,94.739998,95.150002,90.165558,10034600
2018-11-27,94.989998,95.540001,94.410004,95.040001,90.061317,9042300
2018-11-28,95.449997,97.620003,95.050003,97.459999,92.354561,10070800
2018-11-29,97.019997,97.830002,96.739998,97.290001,92.193466,6241300
2018-11-30,97.400002,98.430000,97.070000,97.650002,92.534599,10664000
2018-12-03,98.019997,99.589996,97.669998,98.750000,93.576988,9082100
2018-12-04,98.250000,98.959999,95.610001,95.809998,90.790970,10426300
2018-12-06,94.940002,95.410004,93.099998,94.769997,90.295532,10367200
2018-12-07,94.500000,95.129997,92.449997,93.190002,88.790154,8496500
2018-12-10,93.559998,94.250000,92.339996,93.940002,89.504745,7276900
2018-12-11,94.250000,94.489998,93.250000,93.849998,89.418976,6452500
2018-12-12,94.300003,94.300003,93.059998,93.110001,88.713921,9639200
2018-12-13,93.250000,93.680000,92.430000,92.959999,88.570999,8042300
2018-12-14,92.050003,92.559998,91.570000,91.849998,87.513405,11493600
2018-12-17,91.220001,92.010002,90.160004,90.769997,86.484383,9001800
2018-12-18,90.800003,91.260002,90.279999,91.080002,86.779770,9606700
2018-12-19,91.290001,93.000000,90.250000,90.550003,86.274773,12231500
2018-12-20,90.110001,90.110001,86.139999,87.279999,83.159164,16373800
2018-12-21,86.870003,89.470001,86.800003,87.129997,83.016258,14921500
2018-12-24,86.540001,87.570000,85.779999,85.820000,81.768097,6110300
2018-12-26,86.419998,90.419998,86.300003,90.410004,86.141403,10028300
2018-12-27,89.750000,91.610001,88.440002,91.589996,87.265671,9881500
2018-12-28,92.070000,93.470001,91.650002,92.129997,87.780182,9874000
